date,attraction,city,tourists
2016_02,清境農場,南投縣,146222
2016_02,溪頭自然教育園區,南投縣,94018
2016_02,蓮池潭,高雄市,519588
2016_02,國立科學工藝博物館,高雄市,233709
2016_02,高雄市立美術館,高雄市,91601
2016_02,旗津風景區,高雄市,526399
2016_02,墾丁國家森林遊樂區,屏東縣,23390
2016_02,國立海洋生物博物館,屏東縣,139641
2016_02,墾丁海水浴場,屏東縣,23358
2016_02,駁二藝術特區,高雄市,898672
2016_03,陽明山遊客中心,臺北市,10391
2016_03,陽明公園,臺北市,691332
2016_03,擎天崗,臺北市,0
2016_03,國立故宮博物院,臺北市,462046
2016_03,淡水漁人碼頭,新北市,208145
2016_03,新北市立黃金博物館,新北市,153550
2016_03,國立自然科學博物館,臺中市,188583
2016_03,國立臺灣美術館(含美術園道商圈),臺中市,73329
2016_03,臺中國家歌劇院,臺中市,0
2016_03,日月潭環潭區,南投縣,486469
2016_03,清境農場,南投縣,90128
2016_03,溪頭自然教育園區,南投縣,83521
2016_03,蓮池潭,高雄市,326721
2016_03,國立科學工藝博物館,高雄市,150535
2016_03,高雄市立美術館,高雄市,76339
2016_03,旗津風景區,高雄市,365119
2016_03,墾丁國家森林遊樂區,屏東縣,10859
2016_03,國立海洋生物博物館,屏東縣,62135
2016_03,墾丁海水浴場,屏東縣,24683
2016_03,駁二藝術特區,高雄市,359774
2016_04,陽明山遊客中心,臺北市,11667
2016_04,陽明公園,臺北市,25200
2016_04,擎天崗,臺北市,0
2016_04,國立故宮博物院,臺北市,438172
2016_04,淡水漁人碼頭,新北市,314852
2016_04,新北市立黃金博物館,新北市,181655
2016_04,國立自然科學博物館,臺中市,249123
2016_04,國立臺灣美術館(含美術園道商圈),臺中市,89200
2016_04,臺中國家歌劇院,臺中市,0
2016_04,日月潭環潭區,南投縣,373632
2016_04,清境農場,南投縣,108013
2016_04,溪頭自然教育園區,南投縣,129408
2016_04,蓮池潭,高雄市,364749
2016_04,國立科學工藝博物館,高雄市,109599
2016_04,高雄市立美術館,高雄市,67751
2016_04,旗津風景區,高雄市,376993
2016_04,墾丁國家森林遊樂區,屏東縣,13860
2016_04,國立海洋生物博物館,屏東縣,95275
2016_04,墾丁海水浴場,屏東縣,22063
2016_04,駁二藝術特區,高雄市,441343
2016_05,陽明山遊客中心,臺北市,12854
2016_05,陽明公園,臺北市,30750
2016_05,擎天崗,臺北市,0
2016_05,國立故宮博物院,臺北市,423639
2016_05,淡水漁人碼頭,新北市,243160
2016_05,新北市立黃金博物館,新北市,173211
2016_05,國立自然科學博物館,臺中市,203598
2016_05,國立臺灣美術館(含美術園道商圈),臺中市,77401
2016_05,臺中國家歌劇院,臺中市,0
2016_05,日月潭環潭區,南投縣,254981
2016_05,清境農場,南投縣,101907
2016_05,溪頭自然教育園區,南投縣,147886
2016_05,蓮池潭,高雄市,323720
2016_05,國立科學工藝博物館,高雄市,152808
2016_05,高雄市立美術館,高雄市,56302
2016_05,旗津風景區,高雄市,335085
2016_05,墾丁國家森林遊樂區,屏東縣,13639
2016_05,國立海洋生物博物館,屏東縣,101858
2016_05,墾丁海水浴場,屏東縣,25764
2016_05,駁二藝術特區,高雄市,659652
2016_06,陽明山遊客中心,臺北市,12468
2016_06,陽明公園,臺北市,24750
2016_06,擎天崗,臺北市,0
2016_06,國立故宮博物院,臺北市,356769
2016_06,淡水漁人碼頭,新北市,234191
2016_06,新北市立黃金博物館,新北市,169406
2016_06,國立自然科學博物館,臺中市,238938
2016_06,國立臺灣美術館(含美術園道商圈),臺中市,172939
2016_06,臺中國家歌劇院,臺中市,0
2016_06,日月潭環潭區,南投縣,182048
2016_06,清境農場,南投縣,106721
2016_06,溪頭自然教育園區,南投縣,160346
2016_06,蓮池潭,高雄市,271157
2016_06,國立科學工藝博物館,高雄市,200425
2016_06,高雄市立美術館,高雄市,47525
2016_06,旗津風景區,高雄市,356122
2016_06,墾丁國家森林遊樂區,屏東縣,8708
2016_06,國立海洋生物博物館,屏東縣,127923
2016_06,墾丁海水浴場,屏東縣,23616
2016_06,駁二藝術特區,高雄市,234797
2016_07,陽明山遊客中心,臺北市,11457
2016_07,陽明公園,臺北市,15400
2016_07,擎天崗,臺北市,0
2016_07,國立故宮博物院,臺北市,411514
2016_07,淡水漁人碼頭,新北市,247010
2016_07,新北市立黃金博物館,新北市,221080
2016_07,國立自然科學博物館,臺中市,367064
2016_07,國立臺灣美術館(含美術園道商圈),臺中市,330242
2016_07,臺中國家歌劇院,臺中市,0
2016_07,日月潭環潭區,南投縣,412146
2016_07,清境農場,南投縣,164937
2016_07,溪頭自然教育園區,南投縣,210661
2016_07,蓮池潭,高雄市,292617
2016_07,國立科學工藝博物館,高雄市,321372
2016_07,高雄市立美術館,高雄市,76725
2016_07,旗津風景區,高雄市,474470
2016_07,墾丁國家森林遊樂區,屏東縣,19278
2016_07,國立海洋生物博物館,屏東縣,190747
2016_07,墾丁海水浴場,屏東縣,24261
2016_07,駁二藝術特區,高雄市,441001
2016_08,陽明山遊客中心,臺北市,9562
2016_08,陽明公園,臺北市,9540
2016_08,擎天崗,臺北市,0
2016_08,國立故宮博物院,臺北市,402433
2016_08,淡水漁人碼頭,新北市,261414
2016_08,新北市立黃金博物館,新北市,210662
2016_08,國立自然科學博物館,臺中市,337538
2016_08,國立臺灣美術館(含美術園道商圈),臺中市,106602
2016_08,臺中國家歌劇院,臺中市,0
2016_08,日月潭環潭區,南投縣,269208
2016_08,清境農場,南投縣,150717
2016_08,溪頭自然教育園區,南投縣,181167
2016_08,蓮池潭,高雄市,318824
2016_08,國立科學工藝博物館,高雄市,315814
2016_08,高雄市立美術館,高雄市,65498
2016_08,旗津風景區,高雄市,658884
2016_08,墾丁國家森林遊樂區,屏東縣,12486
2016_08,國立海洋生物博物館,屏東縣,155655
2016_08,墾丁海水浴場,屏東縣,21948
2016_08,駁二藝術特區,高雄市,406576
2016_09,陽明山遊客中心,臺北市,7305
2016_09,陽明公園,臺北市,4940
2016_09,擎天崗,臺北市,0
2016_09,國立故宮博物院,臺北市,243479
2016_09,淡水漁人碼頭,新北市,224398
2016_09,新北市立黃金博物館,新北市,144268
2016_09,國立自然科學博物館,臺中市,206779
2016_09,國立臺灣美術館(含美術園道商圈),臺中市,75969
2016_09,臺中國家歌劇院,臺中市,0
2016_09,日月潭環潭區,南投縣,135966
2016_09,清境農場,南投縣,80004
2016_09,溪頭自然教育園區,南投縣,135784
2016_09,蓮池潭,高雄市,177468
2016_09,國立科學工藝博物館,高雄市,237271
2016_09,高雄市立美術館,高雄市,44585
2016_09,旗津風景區,高雄市,406376
2016_09,墾丁國家森林遊樂區,屏東縣,3367
2016_09,國立海洋生物博物館,屏東縣,88165
2016_09,墾丁海水浴場,屏東縣,20335
2016_09,駁二藝術特區,高雄市,142731
2016_10,陽明山遊客中心,臺北市,0
2016_10,陽明公園,臺北市,4750
2016_10,擎天崗,臺北市,0
2016_10,國立故宮博物院,臺北市,341266
2016_10,淡水漁人碼頭,新北市,270154
2016_10,新北市立黃金博物館,新北市,186541
2016_10,國立自然科學博物館,臺中市,248430
2016_10,國立臺灣美術館(含美術園道商圈),臺中市,93631
2016_10,臺中國家歌劇院,臺中市,0
2016_10,日月潭環潭區,南投縣,246651
2016_10,清境農場,南投縣,128858
2016_10,溪頭自然教育園區,南投縣,148066
2016_10,蓮池潭,高雄市,1325384
2016_10,國立科學工藝博物館,高雄市,172547
2016_10,高雄市立美術館,高雄市,59197
2016_10,旗津風景區,高雄市,437726
2016_10,墾丁國家森林遊樂區,屏東縣,6183
2016_10,國立海洋生物博物館,屏東縣,110263
2016_10,墾丁海水浴場,屏東縣,23849
2016_10,駁二藝術特區,高雄市,136505
2016_11,陽明山遊客中心,臺北市,0
2016_11,陽明公園,臺北市,6513
2016_11,擎天崗,臺北市,0
2016_11,國立故宮博物院,臺北市,329451
2016_11,淡水漁人碼頭,新北市,235402
2016_11,新北市立黃金博物館,新北市,180890
2016_11,國立自然科學博物館,臺中市,224397
2016_11,國立臺灣美術館(含美術園道商圈),臺中市,75738
2016_11,臺中國家歌劇院,臺中市,0
2016_11,日月潭環潭區,南投縣,228544
2016_11,清境農場,南投縣,132279
2016_11,溪頭自然教育園區,南投縣,129238
2016_11,蓮池潭,高雄市,292386
2016_11,國立科學工藝博物館,高雄市,119852
2016_11,高雄市立美術館,高雄市,58123
2016_11,旗津風景區,高雄市,391038
2016_11,墾丁國家森林遊樂區,屏東縣,15171
2016_11,國立海洋生物博物館,屏東縣,71183
2016_11,墾丁海水浴場,屏東縣,17723
2016_11,駁二藝術特區,高雄市,128506
2016_12,陽明山遊客中心,臺北市,0
2016_12,陽明公園,臺北市,4883
2016_12,擎天崗,臺北市,0
2016_12,國立故宮博物院,臺北市,343419
2016_12,淡水漁人碼頭,新北市,232198
2016_12,新北市立黃金博物館,新北市,200340
2016_12,國立自然科學博物館,臺中市,210044
2016_12,國立臺灣美術館(含美術園道商圈),臺中市,80051
2016_12,臺中國家歌劇院,臺中市,0
2016_12,日月潭環潭區,南投縣,220669
2016_12,清境農場,南投縣,162872
2016_12,溪頭自然教育園區,南投縣,130313
2016_12,蓮池潭,高雄市,303227
2016_12,國立科學工藝博物館,高雄市,128466
2016_12,高雄市立美術館,高雄市,52310
2016_12,旗津風景區,高雄市,395784
2016_12,墾丁國家森林遊樂區,屏東縣,15273
2016_12,國立海洋生物博物館,屏東縣,61675
2016_12,墾丁海水浴場,屏東縣,20834
2016_12,駁二藝術特區,高雄市,141895
2017_01,陽明山遊客中心,臺北市,11835
2017_01,陽明公園,臺北市,8490
2017_01,擎天崗,臺北市,0
2017_01,國立故宮博物院,臺北市,334485
2017_01,淡水漁人碼頭,新北市,238414
2017_01,新北市立黃金博物館,新北市,183004
2017_01,國立自然科學博物館,臺中市,209397
2017_01,國立臺灣美術館(含美術園道商圈),臺中市,81282
2017_01,臺中國家歌劇院,臺中市,0
2017_01,日月潭環潭區,南投縣,250110
2017_01,清境農場,南投縣,125366
2017_01,溪頭自然教育園區,南投縣,104863
2017_01,蓮池潭,高雄市,407336
2017_01,國立科學工藝博物館,高雄市,123069
2017_01,高雄市立美術館,高雄市,56184
2017_01,旗津風景區,高雄市,449976
2017_01,墾丁國家森林遊樂區,屏東縣,18929
2017_01,國立海洋生物博物館,屏東縣,89799
2017_01,墾丁海水浴場,屏東縣,17833
2017_01,駁二藝術特區,高雄市,473989
2017_02,陽明山遊客中心,臺北市,14029
2017_02,陽明公園,臺北市,569737
2017_02,擎天崗,臺北市,0
2017_02,國立故宮博物院,臺北市,318772
2017_02,淡水漁人碼頭,新北市,189477
2017_02,新北市立黃金博物館,新北市,178048
2017_02,國立自然科學博物館,臺中市,263409
2017_02,國立臺灣美術館(含美術園道商圈),臺中市,89437
2017_02,臺中國家歌劇院,臺中市,0
2017_02,日月潭環潭區,南投縣,584400
2017_02,清境農場,南投縣,128840
2017_02,溪頭自然教育園區,南投縣,89551
2017_02,蓮池潭,高雄市,307744
2017_02,國立科學工藝博物館,高雄市,179062
2017_02,高雄市立美術館,高雄市,86796
2017_02,旗津風景區,高雄市,427765
2017_02,墾丁國家森林遊樂區,屏東縣,17494
2017_02,國立海洋生物博物館,屏東縣,92946
2017_02,墾丁海水浴場,屏東縣,20057
2017_02,駁二藝術特區,高雄市,387031
2017_03,陽明山遊客中心,臺北市,14400
2017_03,陽明公園,臺北市,802012
2017_03,擎天崗,臺北市,0
2017_03,國立故宮博物院,臺北市,310789
2017_03,淡水漁人碼頭,新北市,187363
2017_03,新北市立黃金博物館,新北市,153981
2017_03,國立自然科學博物館,臺中市,205356
2017_03,國立臺灣美術館(含美術園道商圈),臺中市,78285
2017_03,臺中國家歌劇院,臺中市,0
2017_03,日月潭環潭區,南投縣,450477
2017_03,清境農場,南投縣,95182
2017_03,溪頭自然教育園區,南投縣,101814
2017_03,蓮池潭,高雄市,291485
2017_03,國立科學工藝博物館,高雄市,133727
2017_03,高雄市立美術館,高雄市,77482
2017_03,旗津風景區,高雄市,338938
2017_03,墾丁國家森林遊樂區,屏東縣,13111
2017_03,國立海洋生物博物館,屏東縣,55748
2017_03,墾丁海水浴場,屏東縣,22556
2017_03,駁二藝術特區,高雄市,149363
2017_04,陽明山遊客中心,臺北市,18840
2017_04,陽明公園,臺北市,35988
2017_04,擎天崗,臺北市,0
2017_04,國立故宮博物院,臺北市,351929
2017_04,淡水漁人碼頭,新北市,221724
2017_04,新北市立黃金博物館,新北市,185303
2017_04,國立自然科學博物館,臺中市,265594
2017_04,國立臺灣美術館(含美術園道商圈),臺中市,100076
2017_04,臺中國家歌劇院,臺中市,0
2017_04,日月潭環潭區,南投縣,258924
2017_04,清境農場,南投縣,113130
2017_04,溪頭自然教育園區,南投縣,118872
2017_04,蓮池潭,高雄市,366406
2017_04,國立科學工藝博物館,高雄市,175850
2017_04,高雄市立美術館,高雄市,82444
2017_04,旗津風景區,高雄市,465116
2017_04,墾丁國家森林遊樂區,屏東縣,16536
2017_04,國立海洋生物博物館,屏東縣,94508
2017_04,墾丁海水浴場,屏東縣,19653
2017_04,駁二藝術特區,高雄市,265224
2017_05,陽明山遊客中心,臺北市,16300
2017_05,陽明公園,臺北市,26671
2017_05,擎天崗,臺北市,0
2017_05,國立故宮博物院,臺北市,369998
2017_05,淡水漁人碼頭,新北市,107806
2017_05,新北市立黃金博物館,新北市,159972
2017_05,國立自然科學博物館,臺中市,241145
2017_05,國立臺灣美術館(含美術園道商圈),臺中市,86733
2017_05,臺中國家歌劇院,臺中市,0
2017_05,日月潭環潭區,南投縣,207796
2017_05,清境農場,南投縣,107708
2017_05,溪頭自然教育園區,南投縣,133609
2017_05,蓮池潭,高雄市,368023
2017_05,國立科學工藝博物館,高雄市,137097
2017_05,高雄市立美術館,高雄市,57752
2017_05,旗津風景區,高雄市,397702
2017_05,墾丁國家森林遊樂區,屏東縣,16144
2017_05,國立海洋生物博物館,屏東縣,93747
2017_05,墾丁海水浴場,屏東縣,22577
2017_05,駁二藝術特區,高雄市,295120
2017_06,陽明山遊客中心,臺北市,13364
2017_06,陽明公園,臺北市,23895
2017_06,擎天崗,臺北市,0
2017_06,國立故宮博物院,臺北市,320848
2017_06,淡水漁人碼頭,新北市,184404
2017_06,新北市立黃金博物館,新北市,128632
2017_06,國立自然科學博物館,臺中市,185473
2017_06,國立臺灣美術館(含美術園道商圈),臺中市,85870
2017_06,臺中國家歌劇院,臺中市,0
2017_06,日月潭環潭區,南投縣,129015
2017_06,清境農場,南投縣,74206
2017_06,溪頭自然教育園區,南投縣,108287
2017_06,蓮池潭,高雄市,335959
2017_06,國立科學工藝博物館,高雄市,183620
2017_06,高雄市立美術館,高雄市,47025
2017_06,旗津風景區,高雄市,317101
2017_06,墾丁國家森林遊樂區,屏東縣,9120
2017_06,國立海洋生物博物館,屏東縣,84348
2017_06,墾丁海水浴場,屏東縣,23018
2017_06,駁二藝術特區,高雄市,140334
2017_07,陽明山遊客中心,臺北市,21623
2017_07,陽明公園,臺北市,17950
2017_07,擎天崗,臺北市,0
2017_07,國立故宮博物院,臺北市,424706
2017_07,淡水漁人碼頭,新北市,229095
2017_07,新北市立黃金博物館,新北市,168616
2017_07,國立自然科學博物館,臺中市,360733
2017_07,國立臺灣美術館(含美術園道商圈),臺中市,146999
2017_07,臺中國家歌劇院,臺中市,0
2017_07,日月潭環潭區,南投縣,201971
2017_07,清境農場,南投縣,150182
2017_07,溪頭自然教育園區,南投縣,197042
2017_07,蓮池潭,高雄市,356643
2017_07,國立科學工藝博物館,高雄市,183306
2017_07,高雄市立美術館,高雄市,65544
2017_07,旗津風景區,高雄市,437625
2017_07,墾丁國家森林遊樂區,屏東縣,13516
2017_07,國立海洋生物博物館,屏東縣,149973
2017_07,墾丁海水浴場,屏東縣,20897
2017_07,駁二藝術特區,高雄市,462680
2017_08,陽明山遊客中心,臺北市,22431
2017_08,陽明公園,臺北市,15050
2017_08,擎天崗,臺北市,0
2017_08,國立故宮博物院,臺北市,431185
2017_08,淡水漁人碼頭,新北市,250043
2017_08,新北市立黃金博物館,新北市,181480
2017_08,國立自然科學博物館,臺中市,385438
2017_08,國立臺灣美術館(含美術園道商圈),臺中市,174000
2017_08,臺中國家歌劇院,臺中市,0
2017_08,日月潭環潭區,南投縣,281890
2017_08,清境農場,南投縣,174269
2017_08,溪頭自然教育園區,南投縣,203649
2017_08,蓮池潭,高雄市,337168
2017_08,國立科學工藝博物館,高雄市,338476
2017_08,高雄市立美術館,高雄市,66438
2017_08,旗津風景區,高雄市,299148
2017_08,墾丁國家森林遊樂區,屏東縣,11960
2017_08,國立海洋生物博物館,屏東縣,148091
2017_08,墾丁海水浴場,屏東縣,20812
2017_08,駁二藝術特區,高雄市,467611
2017_09,陽明山遊客中心,臺北市,6780
2017_09,陽明公園,臺北市,12850
2017_09,擎天崗,臺北市,0
2017_09,國立故宮博物院,臺北市,264756
2017_09,淡水漁人碼頭,新北市,222596
2017_09,新北市立黃金博物館,新北市,140964
2017_09,國立自然科學博物館,臺中市,221193
2017_09,國立臺灣美術館(含美術園道商圈),臺中市,106468
2017_09,臺中國家歌劇院,臺中市,0
2017_09,日月潭環潭區,南投縣,130743
2017_09,清境農場,南投縣,102602
2017_09,溪頭自然教育園區,南投縣,174717
2017_09,蓮池潭,高雄市,325320
2017_09,國立科學工藝博物館,高雄市,22702
2017_09,高雄市立美術館,高雄市,45761
2017_09,旗津風景區,高雄市,171417
2017_09,墾丁國家森林遊樂區,屏東縣,7670
2017_09,國立海洋生物博物館,屏東縣,68396
2017_09,墾丁海水浴場,屏東縣,19173
2017_09,駁二藝術特區,高雄市,232677
2017_10,陽明山遊客中心,臺北市,0
2017_10,陽明公園,臺北市,9050
2017_10,擎天崗,臺北市,0
2017_10,國立故宮博物院,臺北市,386268
2017_10,淡水漁人碼頭,新北市,261024
2017_10,新北市立黃金博物館,新北市,171318
2017_10,國立自然科學博物館,臺中市,284826
2017_10,國立臺灣美術館(含美術園道商圈),臺中市,112076
2017_10,臺中國家歌劇院,臺中市,0
2017_10,日月潭環潭區,南投縣,266091
2017_10,清境農場,南投縣,153658
2017_10,溪頭自然教育園區,南投縣,162805
2017_10,蓮池潭,高雄市,1158609
2017_10,國立科學工藝博物館,高雄市,259297
2017_10,高雄市立美術館,高雄市,60410
2017_10,旗津風景區,高雄市,259156
2017_10,墾丁國家森林遊樂區,屏東縣,12997
2017_10,國立海洋生物博物館,屏東縣,105476
2017_10,墾丁海水浴場,屏東縣,22299
2017_10,駁二藝術特區,高雄市,391968
2017_11,陽明山遊客中心,臺北市,0
2017_11,陽明公園,臺北市,8270
2017_11,擎天崗,臺北市,0
2017_11,國立故宮博物院,臺北市,429425
2017_11,淡水漁人碼頭,新北市,206369
2017_11,新北市立黃金博物館,新北市,134125
2017_11,國立自然科學博物館,臺中市,245168
2017_11,國立臺灣美術館(含美術園道商圈),臺中市,88649
2017_11,臺中國家歌劇院,臺中市,0
2017_11,日月潭環潭區,南投縣,219304
2017_11,清境農場,南投縣,138642
2017_11,溪頭自然教育園區,南投縣,134901
2017_11,蓮池潭,高雄市,405760
2017_11,國立科學工藝博物館,高雄市,126540
2017_11,高雄市立美術館,高雄市,54725
2017_11,旗津風景區,高雄市,194192
2017_11,墾丁國家森林遊樂區,屏東縣,13477
2017_11,國立海洋生物博物館,屏東縣,63248
2017_11,墾丁海水浴場,屏東縣,20792
2017_11,駁二藝術特區,高雄市,451850
2017_12,陽明山遊客中心,臺北市,0
2017_12,陽明公園,臺北市,8660
2017_12,擎天崗,臺北市,0
2017_12,國立故宮博物院,臺北市,467762
2017_12,淡水漁人碼頭,新北市,199576
2017_12,新北市立黃金博物館,新北市,147937
2017_12,國立自然科學博物館,臺中市,246851
2017_12,國立臺灣美術館(含美術園道商圈),臺中市,80855
2017_12,臺中國家歌劇院,臺中市,0
2017_12,日月潭環潭區,南投縣,223242
2017_12,清境農場,南投縣,160240
2017_12,溪頭自然教育園區,南投縣,139931
2017_12,蓮池潭,高雄市,322938
2017_12,國立科學工藝博物館,高雄市,118345
2017_12,高雄市立美術館,高雄市,52031
2017_12,旗津風景區,高雄市,245879
2017_12,墾丁國家森林遊樂區,屏東縣,14475
2017_12,國立海洋生物博物館,屏東縣,58463
2017_12,墾丁海水浴場,屏東縣,15715
2017_12,駁二藝術特區,高雄市,548175
2018_01,陽明山遊客中心,臺北市,18832
2018_01,陽明公園,臺北市,8750
2018_01,擎天崗,臺北市,0
2018_01,國立故宮博物院,臺北市,421459
2018_01,淡水漁人碼頭,新北市,192280
2018_01,新北市立黃金博物館,新北市,140035
2018_01,國立自然科學博物館,臺中市,215172
2018_01,國立臺灣美術館(含美術園道商圈),臺中市,65915
2018_01,臺中國家歌劇院,臺中市,0
2018_01,日月潭環潭區,南投縣,184018
2018_01,清境農場,南投縣,80863
2018_01,溪頭自然教育園區,南投縣,96615
2018_01,蓮池潭,高雄市,323455
2018_01,國立科學工藝博物館,高雄市,93363
2018_01,高雄市立美術館,高雄市,35811
2018_01,旗津風景區,高雄市,178457
2018_01,墾丁國家森林遊樂區,屏東縣,11270
2018_01,國立海洋生物博物館,屏東縣,40988
2018_01,墾丁海水浴場,屏東縣,11251
2018_01,駁二藝術特區,高雄市,373537
2018_02,陽明山遊客中心,臺北市,52386
2018_02,陽明公園,臺北市,247131
2018_02,擎天崗,臺北市,0
2018_02,國立故宮博物院,臺北市,408214
2018_02,淡水漁人碼頭,新北市,248722
2018_02,新北市立黃金博物館,新北市,136401
2018_02,國立自然科學博物館,臺中市,249842
2018_02,國立臺灣美術館(含美術園道商圈),臺中市,66291
2018_02,臺中國家歌劇院,臺中市,0
2018_02,日月潭環潭區,南投縣,471635
2018_02,清境農場,南投縣,116274
2018_02,溪頭自然教育園區,南投縣,69300
2018_02,蓮池潭,高雄市,392018
2018_02,國立科學工藝博物館,高雄市,119764
2018_02,高雄市立美術館,高雄市,76394
2018_02,旗津風景區,高雄市,233170
2018_02,墾丁國家森林遊樂區,屏東縣,16166
2018_02,國立海洋生物博物館,屏東縣,82165
2018_02,墾丁海水浴場,屏東縣,19066
2018_02,駁二藝術特區,高雄市,672668
2018_03,陽明山遊客中心,臺北市,16896
2018_03,陽明公園,臺北市,891890
2018_03,擎天崗,臺北市,0
2018_03,國立故宮博物院,臺北市,291705
2018_03,淡水漁人碼頭,新北市,278544
2018_03,新北市立黃金博物館,新北市,150563
2018_03,國立自然科學博物館,臺中市,212573
2018_03,國立臺灣美術館(含美術園道商圈),臺中市,86170
2018_03,臺中國家歌劇院,臺中市,0
2018_03,日月潭環潭區,南投縣,352612
2018_03,清境農場,南投縣,99898
2018_03,溪頭自然教育園區,南投縣,117298
2018_03,蓮池潭,高雄市,319106
2018_03,國立科學工藝博物館,高雄市,123971
2018_03,高雄市立美術館,高雄市,82248
2018_03,旗津風景區,高雄市,585701
2018_03,墾丁國家森林遊樂區,屏東縣,11983
2018_03,國立海洋生物博物館,屏東縣,50683
2018_03,墾丁海水浴場,屏東縣,20491
2018_03,駁二藝術特區,高雄市,187123
2018_04,陽明山遊客中心,臺北市,15409
2018_04,陽明公園,臺北市,26500
2018_04,擎天崗,臺北市,0
2018_04,國立故宮博物院,臺北市,270188
2018_04,淡水漁人碼頭,新北市,243788
2018_04,新北市立黃金博物館,新北市,174527
2018_04,國立自然科學博物館,臺中市,275690
2018_04,國立臺灣美術館(含美術園道商圈),臺中市,125937
2018_04,臺中國家歌劇院,臺中市,0
2018_04,日月潭環潭區,南投縣,286810
2018_04,清境農場,南投縣,112255
2018_04,溪頭自然教育園區,南投縣,149853
2018_04,蓮池潭,高雄市,369010
2018_04,國立科學工藝博物館,高雄市,141008
2018_04,高雄市立美術館,高雄市,94669
2018_04,旗津風景區,高雄市,322123
2018_04,墾丁國家森林遊樂區,屏東縣,15280
2018_04,國立海洋生物博物館,屏東縣,83679
2018_04,墾丁海水浴場,屏東縣,19289
2018_04,駁二藝術特區,高雄市,303626
2018_05,陽明山遊客中心,臺北市,17161
2018_05,陽明公園,臺北市,23500
2018_05,擎天崗,臺北市,0
2018_05,國立故宮博物院,臺北市,259052
2018_05,淡水漁人碼頭,新北市,247178
2018_05,新北市立黃金博物館,新北市,152984
2018_05,國立自然科學博物館,臺中市,214889
2018_05,國立臺灣美術館(含美術園道商圈),臺中市,121692
2018_05,臺中國家歌劇院,臺中市,0
2018_05,日月潭環潭區,南投縣,268972
2018_05,清境農場,南投縣,78588
2018_05,溪頭自然教育園區,南投縣,178079
2018_05,蓮池潭,高雄市,338748
2018_05,國立科學工藝博物館,高雄市,129980
2018_05,高雄市立美術館,高雄市,63561
2018_05,旗津風景區,高雄市,326023
2018_05,墾丁國家森林遊樂區,屏東縣,9340
2018_05,國立海洋生物博物館,屏東縣,66842
2018_05,墾丁海水浴場,屏東縣,19997
2018_05,駁二藝術特區,高雄市,225870
2018_06,陽明山遊客中心,臺北市,52793
2018_06,陽明公園,臺北市,24400
2018_06,擎天崗,臺北市,0
2018_06,國立故宮博物院,臺北市,248363
2018_06,淡水漁人碼頭,新北市,258165
2018_06,新北市立黃金博物館,新北市,139837
2018_06,國立自然科學博物館,臺中市,226276
2018_06,國立臺灣美術館(含美術園道商圈),臺中市,105139
2018_06,臺中國家歌劇院,臺中市,0
2018_06,日月潭環潭區,南投縣,182830
2018_06,清境農場,南投縣,95357
2018_06,溪頭自然教育園區,南投縣,159213
2018_06,蓮池潭,高雄市,336816
2018_06,國立科學工藝博物館,高雄市,153221
2018_06,高雄市立美術館,高雄市,55172
2018_06,旗津風景區,高雄市,325440
2018_06,墾丁國家森林遊樂區,屏東縣,6498
2018_06,國立海洋生物博物館,屏東縣,72504
2018_06,墾丁海水浴場,屏東縣,21338
2018_06,駁二藝術特區,高雄市,112186
2018_07,陽明山遊客中心,臺北市,15355
2018_07,陽明公園,臺北市,15700
2018_07,擎天崗,臺北市,0
2018_07,國立故宮博物院,臺北市,286991
2018_07,淡水漁人碼頭,新北市,293684
2018_07,新北市立黃金博物館,新北市,168806
2018_07,國立自然科學博物館,臺中市,356734
2018_07,國立臺灣美術館(含美術園道商圈),臺中市,125095
2018_07,臺中國家歌劇院,臺中市,0
2018_07,日月潭環潭區,南投縣,242121
2018_07,清境農場,南投縣,129108
2018_07,溪頭自然教育園區,南投縣,195008
2018_07,蓮池潭,高雄市,333397
2018_07,國立科學工藝博物館,高雄市,211819
2018_07,高雄市立美術館,高雄市,84397
2018_07,旗津風景區,高雄市,680096
2018_07,墾丁國家森林遊樂區,屏東縣,10056
2018_07,國立海洋生物博物館,屏東縣,115817
2018_07,墾丁海水浴場,屏東縣,20669
2018_07,駁二藝術特區,高雄市,375198
2018_08,陽明山遊客中心,臺北市,15512
2018_08,陽明公園,臺北市,16060
2018_08,擎天崗,臺北市,0
2018_08,國立故宮博物院,臺北市,338580
2018_08,淡水漁人碼頭,新北市,260116
2018_08,新北市立黃金博物館,新北市,181128
2018_08,國立自然科學博物館,臺中市,342361
2018_08,國立臺灣美術館(含美術園道商圈),臺中市,109731
2018_08,臺中國家歌劇院,臺中市,0
2018_08,日月潭環潭區,南投縣,252090
2018_08,清境農場,南投縣,128487
2018_08,溪頭自然教育園區,南投縣,162079
2018_08,蓮池潭,高雄市,290502
2018_08,國立科學工藝博物館,高雄市,200400
2018_08,高雄市立美術館,高雄市,70196
2018_08,旗津風景區,高雄市,622010
2018_08,墾丁國家森林遊樂區,屏東縣,6165
2018_08,國立海洋生物博物館,屏東縣,116285
2018_08,墾丁海水浴場,屏東縣,22307
2018_08,駁二藝術特區,高雄市,320113
2018_09,陽明山遊客中心,臺北市,13055
2018_09,陽明公園,臺北市,14010
2018_09,擎天崗,臺北市,0
2018_09,國立故宮博物院,臺北市,268250
2018_09,淡水漁人碼頭,新北市,248211
